device_category,duration,bytes,bytes_A,bytes_B,bytes_A_B_ratio,is_ssl,is_http,is_g_http,is_cdn_http,is_ad_http,suffix_is_unresolved,domain_is_unresolved,tcp_analysis_retransmission,tcp_analysis_lost_segment,ssl_count_certificates,ssl_count_transactions
socket,1.4998,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,18,0,0,0
socket,1.5005,240,0,240,0.0,0,0,0,0,0,0,0,15,0,0,0
socket,1.4992,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.4995,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
socket,1.5014,240,0,240,0.0,0,0,0,0,0,0,0,3,0,0,0
thermostat,1.2393,9758,1226,8532,0.143694310396823,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5599,8774,1226,7548,0.162427111496143,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.7358,9832,1226,8606,0.142458733156085,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5335,12129,4416,7713,0.572539793525244,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.4765,9416,1226,8190,0.149694731417005,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3189,9406,1160,8246,0.140674249251243,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2255,9384,1160,8224,0.141050566506497,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5456,8617,1226,7391,0.165877396038777,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6242,27917,1557,26360,0.059066765589273,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4449,9440,1160,8280,0.140096601437609,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3869,9789,1226,8563,0.143174104499112,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5425,8680,1226,7454,0.164475427357737,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5376,13190,4614,8576,0.538012996966768,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.4391,9820,1226,8594,0.142657651540883,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4449,9428,1226,8202,0.149475719400668,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.8939,27681,1623,26058,0.062284133000072,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5708,9403,1226,8177,0.149932719832124,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3695,9412,1226,8186,0.149767878112891,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.9769,27736,1623,26113,0.06215294825746,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2975,9159,1226,7933,0.154544289103203,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.9036,28605,1689,26916,0.062750777873727,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.342,9443,1226,8217,0.149202853936613,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6094,8614,1160,7454,0.155621122132932,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2722,9361,1226,8135,0.150706803846736,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2987,8680,1226,7454,0.164475427357737,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.9445,9361,1226,8135,0.150706803846736,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3387,9417,1226,8191,0.149676455905695,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4724,9208,1160,8048,0.144135170957359,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.7509,13047,4482,8565,0.523292408255411,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.404,9423,1226,8197,0.149566896478358,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.951,13082,4482,8600,0.521162730097357,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.4946,8964,1226,7738,0.158438852618396,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1287,9807,1226,8581,0.142873774283443,1,0,0,0,0,0,0,0,0,0,1
thermostat,2.3687,8705,1226,7479,0.163925636592374,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4405,8583,1226,7357,0.166643989854018,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1579,9399,1226,8173,0.150006099350777,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.297,9389,1226,8163,0.150189862772282,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6629,28067,1689,26378,0.064030629159503,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2824,9290,1226,8064,0.152033711305343,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.8344,12749,4482,8267,0.542155492662938,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.852,9142,1160,7982,0.145326967511029,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5286,9336,1160,8176,0.141878651922865,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5151,8627,1226,7401,0.165653267713381,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3207,9412,1226,8186,0.149767878112891,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2679,8971,1226,7745,0.158295654190361,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.7389,12969,4482,8487,0.528101740532374,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.5175,9454,1226,8228,0.14900338490479,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2203,9442,1226,8216,0.149221013970178,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4194,9740,1226,8514,0.14399810382921,1,0,0,0,0,0,0,0,0,0,1
thermostat,2.1918,9416,1226,8190,0.149694731417005,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1279,8544,1094,7450,0.146845617873071,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2099,11795,9866,1929,5.11456448182246,1,0,0,0,0,0,0,1,0,2,1
thermostat,1.6821,9392,1160,8232,0.140913491142676,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2269,9479,1226,8253,0.148552023682052,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6045,27687,1623,26064,0.06226979503262,1,0,0,0,0,0,0,0,0,0,1
thermostat,2.0405,9384,1226,8158,0.150281913424624,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1973,8564,1226,7338,0.167075474642208,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.9434,13071,4482,8589,0.521830187235978,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.6762,9267,1160,8107,0.143086204133933,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6372,9436,1226,8210,0.149330067073073,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.5951,13033,4482,8551,0.524149161016354,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.4796,9407,1160,8247,0.140657191626386,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4073,9320,1160,8160,0.142156845323916,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6327,13046,4416,8630,0.511703301077254,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.4299,9487,1226,8261,0.148408165063774,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.8432,13029,4482,8547,0.524394463040311,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.3837,9403,1226,8177,0.149932719832124,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2524,9438,1226,8212,0.149293698332477,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.772,9376,1160,8216,0.141187908813546,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.445,8516,1160,7356,0.157694377692445,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4908,9350,1226,8124,0.150910862763311,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6298,9458,1226,8232,0.148930982880104,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1268,8662,1226,7436,0.164873565778165,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3622,9465,1226,8239,0.148804448500492,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.534,8563,1226,7337,0.167098246272557,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4946,8622,1226,7396,0.165765256116109,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3305,9506,1226,8280,0.148067614967679,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1458,8569,1160,7409,0.15656631710537,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.6407,9317,1226,8091,0.151526368616195,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3244,9480,1226,8254,0.148534026104431,1,0,0,0,0,0,0,0,0,0,1
thermostat,2.6587,13038,4482,8556,0.523842856025847,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.6062,9218,1226,7992,0.153403384208786,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.7181,9176,1226,7950,0.154213817080023,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3059,9024,1226,7798,0.157219779787153,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.405,9341,1226,8115,0.151078231536878,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.7382,9185,1226,7959,0.154039432838368,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.2548,8969,1160,7809,0.148546529831409,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4361,8964,1160,7804,0.148641703146886,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.7919,27727,1623,26104,0.06217437702366,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1979,8692,1226,7466,0.1642110682814,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.7731,8652,1226,7426,0.165095587786751,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3548,8607,1226,7381,0.166102131675636,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.296,9429,1226,8203,0.149457497323236,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.3449,9522,1226,8296,0.14778204583148,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4995,9038,1226,7812,0.156938023945465,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.4336,9339,1226,8113,0.151115475025826,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.1977,9413,1226,8187,0.14974958473805,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.8267,9498,1226,8272,0.148210813804302,1,0,0,0,0,0,0,0,0,0,1
thermostat,1.9445,11990,4416,7574,0.583047189985848,1,0,0,0,0,0,0,0,0,2,1
thermostat,1.5055,9389,1226,8163,0.150189862772282,1,0,0,0,0,0,0,0,0,0,1
TV,4.0055,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0075,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.0585,4997,4212,785,5.36559826038438,0,1,0,0,0,1,1,0,0,0,0
TV,0.0153,6914,300,6614,0.0453583239555,0,0,0,0,0,0,0,0,0,0,0
TV,4.0075,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,241.9873,3957,1288,2669,0.482577563665207,1,0,0,0,0,0,0,2,1,0,1
TV,4.01,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0058,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,33.047,10760,7653,3107,2.46314693815676,1,0,0,0,0,0,0,0,1,3,1
TV,159.4065,5380100,5197336,182764,28.4374164034634,1,0,0,0,0,0,0,12,2,3,1
TV,469.8367,59202,53327,5875,9.07693462520262,1,0,0,0,0,0,0,5,1,3,1
TV,250.0042,15008,8646,6362,1.3590063880845,1,0,0,0,0,0,0,5,1,3,1
TV,4.0052,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0112,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0056,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.0493,4997,4212,785,5.36559826038438,0,1,0,0,0,1,1,0,0,0,0
TV,730.9867,43665,14766,28899,0.510951918372542,1,0,0,0,0,0,0,7,1,3,1
TV,0.1077,4937,4212,725,5.80964715910737,0,1,0,0,0,1,1,0,0,0,0
TV,4.0069,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,242.3476,8854,6154,2700,2.27925841508948,1,0,0,0,0,0,0,2,1,3,1
TV,4.0091,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0072,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,3599.4591,7114,366,6748,0.054238284789822,0,0,0,0,0,0,0,0,0,0,0
TV,1019.376,41625,14849,26776,0.554563767756059,1,0,0,0,0,0,0,11,1,0,1
TV,0.055,4997,4212,785,5.36559826038438,0,1,0,0,0,1,1,0,0,0,0
TV,4.0061,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,7199.9797,5469,3842,1627,2.36139990079908,1,0,0,0,0,0,0,0,0,2,1
TV,4.0047,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0065,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,241.03,23364,20591,2773,7.42552923709728,1,0,0,0,0,0,0,1,1,0,1
TV,4.0053,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.0923,4937,4212,725,5.80964715910737,0,1,0,0,0,1,1,0,0,0,0
TV,768.3576,148904,122789,26115,4.70185699016439,1,0,0,0,0,0,0,7,2,3,1
TV,4.012,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0063,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.077,4937,4212,725,5.80964715910737,0,1,0,0,0,1,1,0,0,0,0
TV,234.948,36656,32564,4092,7.95796481965669,1,0,0,0,0,0,0,1,1,0,1
TV,4.0062,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,470.2472,151521,144341,7180,20.1032005427297,1,0,0,0,0,0,0,0,1,3,1
TV,4.5459,9193,2626,6567,0.399878117880597,1,0,0,0,0,0,0,1,0,4,1
TV,255.0401,3526,1024,2502,0.409272418356348,1,0,0,0,0,0,0,0,0,0,1
TV,244.3378,86667,81130,5537,14.6523361653718,1,0,0,0,0,0,0,3,1,3,1
TV,505.7353,75591,36786,38805,0.947970597913398,1,0,0,0,0,0,0,10,1,0,1
TV,0.0671,4937,4212,725,5.80964715910737,0,1,0,0,0,1,1,0,0,0,0
TV,4.0172,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,241.0875,20940,18299,2641,6.92881221930624,1,0,0,0,0,0,0,1,1,0,1
TV,4.0082,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.2204,200,66,134,0.492533637808673,0,0,0,0,0,0,0,0,0,0,0
TV,129.5071,1368670,1313262,55408,23.7016672014571,1,0,0,0,0,0,0,5,3,0,1
TV,271.1476,23330,20503,2827,7.25256199060418,1,0,0,0,0,0,0,1,1,0,1
TV,0.9426,7395,5124,2271,2.25627377530877,1,0,0,0,0,0,0,0,1,3,1
TV,4.0062,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.2177,200,66,134,0.492533637808673,0,0,0,0,0,0,0,0,0,0,0
TV,717.2943,37337,14691,22646,0.64872380779282,1,0,0,0,0,0,0,8,1,3,1
TV,4.0062,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0056,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0068,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,61.3189,11718,3920,7798,0.502692933740327,0,1,0,0,0,0,0,0,0,0,0
TV,544.6699,30425,14127,16298,0.86679341840757,1,0,0,0,0,0,0,8,1,0,1
TV,803.7412,169873,44653,125220,0.35659638750522,1,0,0,0,0,0,0,23,1,0,1
TV,4.0065,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,559.8055,71848,19237,52611,0.36564596062333,1,0,0,0,0,0,0,14,1,0,1
TV,4.0068,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,60.869,11673,3920,7753,0.505610666114966,0,1,0,0,0,0,0,0,0,0,0
TV,242.2515,8280,5673,2607,2.17606360718696,1,0,0,0,0,0,0,4,1,3,1
TV,4.0064,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,247.1673,30336,26540,3796,6.99156823193671,1,0,0,0,0,0,0,0,1,3,1
TV,0.0128,6914,300,6614,0.0453583239555,0,0,0,0,0,0,0,0,0,0,0
TV,4.0059,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,245.255,11705,9266,2439,3.7990964333348,1,0,0,0,0,0,0,3,1,0,1
TV,4.0066,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.0,163,0,163,0.0,0,0,0,0,0,0,0,0,0,0,0
TV,4.0056,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,129.5069,4018995,3879846,139149,27.8826723305042,1,0,0,0,0,0,0,3,2,0,1
TV,717.2943,45569,23797,21772,1.09300931963029,1,0,0,0,0,0,0,8,2,3,1
TV,3599.4839,7114,366,6748,0.054238284789822,0,0,0,0,0,0,0,0,0,0,0
TV,159.4158,5143249,4978475,164774,30.2139595432898,1,0,0,0,0,0,0,13,2,3,1
TV,245.2323,43059,39498,3561,11.0918250233572,1,0,0,0,0,0,0,3,1,0,1
TV,4.0123,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,469.8325,53536,48051,5485,8.76043595981113,1,0,0,0,0,0,0,4,1,3,1
TV,4.0054,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,85.5335,2321797,2244271,77526,28.9486233141317,1,0,0,0,0,0,0,3,3,0,1
TV,242.3232,101929,94989,6940,13.687173820292,1,0,0,0,0,0,0,3,1,3,1
TV,0.759,4483,2498,1985,1.25843765318002,1,0,0,0,0,0,0,0,0,1,1
TV,258.5925,4695,2148,2547,0.84334478078336,1,0,0,0,0,0,0,3,1,0,1
TV,588.3475,26126,9033,17093,0.528461912568776,1,0,0,0,0,0,0,7,1,0,1
TV,55.9771,1057117,1015551,41566,24.4322517338149,1,0,0,0,0,0,0,6,2,3,1
TV,264.8543,7912,5492,2420,2.26942054982622,1,0,0,0,0,0,0,1,1,3,1
TV,91.1436,1434907,1390034,44873,30.9770679255439,1,0,0,0,0,0,0,5,1,3,1
TV,4.011,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0058,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.0719,4937,4212,725,5.80964715910737,0,1,0,0,0,1,1,0,0,0,0
TV,4.006,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,0.87,4483,2498,1985,1.25843765318002,1,0,0,0,0,0,0,0,0,1,1
TV,245.283,25683,22724,2959,7.67961889840524,1,0,0,0,0,0,0,1,1,0,1
TV,246.3639,16469,13520,2949,4.58460339620095,1,0,0,0,0,0,0,4,1,3,1
TV,4.0064,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,240.8758,11522,9217,2305,3.99869674676931,1,0,0,0,0,0,0,1,1,0,1
TV,4.0075,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
TV,4.0062,656,204,452,0.451326435118506,1,0,0,0,0,0,0,0,0,0,1
watch,583.5846,16001,9693,6308,1.53661992127141,1,0,0,0,0,0,0,3,0,3,1
watch,108.6134,8278,6135,2143,2.86280781016901,1,0,0,0,0,0,0,0,0,3,1
watch,143.4299,14557,7626,6931,1.10027397197028,0,0,0,0,0,0,0,9,0,0,0
watch,1095.7108,14437,10432,4005,2.60474341953972,1,0,0,0,0,0,0,3,0,3,1
watch,246.3539,11913,9296,2617,3.55215760330241,1,0,0,0,0,0,0,4,0,3,1
watch,11.0706,2799,969,1830,0.529507907372728,1,0,0,0,0,0,0,0,0,0,1
watch,12.1762,9502,6112,3390,1.80294932066392,1,0,0,0,0,0,0,1,0,3,1
watch,835.0351,53886,39059,14827,2.63431559760467,1,0,0,0,0,0,0,11,0,3,1
watch,1729.372,1611,776,835,0.929340204382989,0,0,0,0,0,0,0,0,0,0,0
watch,3201.7722,519288,498750,20538,24.2842523963262,0,0,0,0,0,0,0,8,0,0,0
watch,121.37,85688,81528,4160,19.5980722120019,1,0,0,0,0,0,0,1,0,2,1
watch,244.359,19837,16218,3619,4.48134720051196,1,0,0,0,0,0,0,5,0,3,1
watch,301.1453,7914,5952,1962,3.03363759753435,1,0,0,0,0,0,0,1,0,3,1
watch,300.7623,7062,5166,1896,2.72468210723518,1,0,0,0,0,0,0,1,0,3,1
watch,146.7725,535070,518354,16716,31.0094501669389,1,0,0,0,0,0,0,8,1,3,1
watch,300.9938,5147,1982,3165,0.626224130734872,1,0,0,0,0,0,0,2,0,0,1
watch,246.7814,5528,2232,3296,0.677184260563028,1,0,0,0,0,0,0,5,0,0,1
watch,291.9781,4130034,4007093,122941,32.5936259458307,1,0,0,0,0,0,0,13,2,3,1
watch,12.0795,7195,5272,1923,2.74154823632437,1,0,0,0,0,0,0,0,0,3,1
watch,243.8818,24959,9524,15435,0.617039156654412,1,0,0,0,0,0,0,6,0,3,1
watch,301.3458,7631,5618,2013,2.79085802739293,1,0,0,0,0,0,0,0,0,3,1
watch,243.6962,7352,4964,2388,2.07872609768589,1,0,0,0,0,0,0,4,0,3,1
watch,12.6894,7985,5910,2075,2.84819139846198,1,0,0,0,0,0,0,0,0,3,1
watch,1495.7374,1088503,1049391,39112,26.8304094183266,1,0,0,0,0,0,0,2,0,3,1
watch,1.0308,10547,5694,4853,1.17329462738623,1,0,0,0,0,0,0,1,0,3,1
watch,0.5286,4683,3935,748,5.26068815416022,1,0,0,0,0,0,0,0,0,3,1
watch,301.0156,3230,1239,1991,0.622300039025596,1,0,0,0,0,0,0,2,0,0,1
watch,122.038,86096,80865,5231,15.4588003328617,1,0,0,0,0,0,0,2,0,2,1
watch,0.0374,215,60,155,0.387094276811117,0,0,0,0,0,0,0,0,0,0,0
watch,120.501,81134,77033,4101,18.7839505525602,1,0,0,0,0,0,0,0,0,0,1
watch,300.7929,6943,5114,1829,2.79606189389727,1,0,0,0,0,0,0,1,0,3,1
watch,1491.3549,7306,5462,1844,2.96203743924217,1,0,0,0,0,0,0,1,0,3,1
watch,245.922,16210,7644,8566,0.892365060429015,1,0,0,0,0,0,0,5,0,3,1
watch,245.8456,8395,5554,2841,1.95494475362733,1,0,0,0,0,0,0,8,0,3,1
watch,0.9426,5744,4758,986,4.82555291526073,0,0,0,0,0,0,0,1,0,0,0
watch,241.2765,10360,5549,4811,1.15339822211635,1,0,0,0,0,0,0,2,0,3,1
watch,1484.5784,9941,2637,7304,0.361034999858297,1,0,0,0,0,0,0,2,0,0,1
watch,828.2335,1464,777,687,1.13100272052006,0,0,0,0,0,0,0,1,0,0,0
watch,354.7808,209905,188028,21877,8.59477951296889,1,0,0,0,0,0,0,4,0,3,1
watch,9.2509,6884,5162,1722,2.99767537881801,0,0,0,0,0,0,0,0,0,0,0
watch,300.6412,7011,4798,2213,2.16809662535173,1,0,0,0,0,0,0,0,0,3,1
watch,241.1687,8923,5682,3241,1.75316206320208,1,0,0,0,0,0,0,1,0,3,1
watch,302.0622,65793,60742,5051,12.025735096865,1,0,0,0,0,0,0,2,0,3,1
watch,242.1373,4653,2421,2232,1.08467693338847,1,0,0,0,0,0,0,2,0,0,1
watch,0.475,5027,4301,726,5.92423426414013,0,0,0,0,0,0,0,0,0,0,0
watch,251.8295,8415,5852,2563,2.28326091172028,1,0,0,0,0,0,0,2,0,3,1
watch,251.1508,8485,6080,2405,2.52806547689585,1,0,0,0,0,0,0,3,0,3,1
watch,1485.4558,7415,4986,2429,2.05269573787742,1,0,0,0,0,0,0,1,0,3,1
watch,301.4724,9007,5365,3642,1.47309130337965,1,0,0,0,0,0,0,4,0,3,1
watch,10034.3416,13232,8270,4962,1.66666633078067,0,0,0,0,0,0,0,6,0,0,0
watch,308.4032,10059,6610,3449,1.91649697985011,1,0,0,0,0,0,0,6,0,3,1
watch,40.9141,23385069,23022105,362964,63.4280670715882,1,0,0,0,0,0,0,81,19,3,1
watch,686.817,25110,15556,9554,1.62821837678267,1,0,0,0,0,0,0,0,0,3,1
watch,300.6839,15075,5575,9500,0.586842043490311,1,0,0,0,0,0,0,3,0,3,1
watch,1283.6289,222118,210798,11320,18.6217298037341,1,0,0,0,0,0,0,7,0,3,1
watch,1898.6754,8537,6316,2221,2.84376278984116,1,0,0,0,0,0,0,1,0,3,1
watch,580.9766,13832,8606,5226,1.64676585404404,0,0,0,0,0,0,0,6,0,0,0
watch,240.9559,13381,2579,10802,0.238752060845023,1,0,0,0,0,0,0,1,0,0,1
watch,241.1708,10196,1694,8502,0.199247212509149,1,0,0,0,0,0,0,1,0,0,1
watch,1224.379,17024,10432,6592,1.5825240317773,1,0,0,0,0,0,0,8,0,3,1
watch,465.0504,40459,26998,13461,2.00564579112653,1,0,0,0,0,0,0,14,0,3,1
watch,7224.6789,7172,1622,5550,0.292252199594198,1,0,0,0,0,0,0,6,0,0,1
watch,245.1306,17418,8162,9256,0.881806300582725,1,0,0,0,0,0,0,6,0,3,1
watch,10.7697,7119,5164,1955,2.6414308739484,1,0,0,0,0,0,0,0,0,3,1
watch,240.828,8685,5244,3441,1.52397514560443,1,0,0,0,0,0,0,0,0,3,1
watch,302.3683,71048,67837,3211,21.1264337818643,1,0,0,0,0,0,0,2,0,3,1
watch,300.7791,7353,4977,2376,2.09469608809087,1,0,0,0,0,0,0,3,0,3,1
watch,240.6797,6768,4594,2174,2.11315450176886,1,0,0,0,0,0,0,0,0,3,1
watch,7109.8367,6850,5017,1833,2.73704160554195,1,0,0,0,0,0,0,5,0,3,1
watch,242.1489,4946,1890,3056,0.618455295008084,1,0,0,0,0,0,0,3,0,0,1
watch,1881.9611,11018,1628,9390,0.173375913378497,1,0,0,0,0,0,0,4,0,0,1
watch,1660.8499,10678,6868,3810,1.8026241987863,0,0,0,0,0,0,0,3,0,0,0
watch,241.8029,7846,6088,1758,3.46302419623197,1,0,0,0,0,0,0,2,0,3,1
watch,0.0307,157,60,97,0.618550324223462,0,0,0,0,0,0,0,0,0,0,0
watch,241.0443,7026,5080,1946,2.61048170067744,1,0,0,0,0,0,0,1,0,3,1
watch,0.0921,215,60,155,0.387094276811117,0,0,0,0,0,0,0,0,0,0,0
watch,240.7503,6396,4727,1669,2.83223317421619,1,0,0,0,0,0,0,0,0,3,1
watch,241.732,7420,5653,1767,3.19920588613136,1,0,0,0,0,0,0,2,0,3,1
watch,6926.3954,7255,4778,2477,1.9289455272727,1,0,0,0,0,0,0,3,0,3,1
watch,399.9339,15614,9803,5811,1.68697269196822,1,0,0,0,0,0,0,8,0,3,1
watch,245.4255,6981,5384,1597,3.37131911626856,1,0,0,0,0,0,0,5,0,3,1
watch,4075.2783,54412,36432,17980,2.02625127773908,0,0,0,0,0,0,0,10,0,0,0
watch,300.8773,5148,1903,3245,0.586440497244839,1,0,0,0,0,0,0,4,0,0,1
watch,4873.9355,8077,6251,1826,3.42332780759704,1,0,0,0,0,0,0,1,0,3,1
watch,883.7384,23071,14125,8946,1.57891777566311,0,0,0,0,0,0,0,10,0,0,0
watch,300.9446,4901,1661,3240,0.512654162761061,1,0,0,0,0,0,0,1,0,0,1
watch,1484.3881,16326,5937,10389,0.571469768844954,1,0,0,0,0,0,0,2,0,3,1
watch,504.1575,9820,7114,2706,2.62897168182865,1,0,0,0,0,0,0,3,0,3,1
